db_type,release,organism,source,missing_meta,missing_coord
vertebrates,99,junco_hyemalis,tgz-only,1,1
vertebrates,99,kryptolebias_marmoratus,tgz-only,1,1
vertebrates,99,labrus_bergylta,tgz-only,1,1
vertebrates,99,larimichthys_crocea,tgz-only,1,1
vertebrates,99,lates_calcarifer,tgz-only,1,1
vertebrates,99,latimeria_chalumnae,tgz-only,1,1
vertebrates,99,lepidothrix_coronata,tgz-only,1,1
vertebrates,99,lepisosteus_oculatus,tgz-only,1,1
vertebrates,99,lonchura_striata_domestica,tgz-only,1,1
vertebrates,99,loxodonta_africana,tgz-only,1,1
vertebrates,99,lynx_canadensis,tgz-only,1,1
vertebrates,99,macaca_fascicularis,tgz-only,1,1
vertebrates,99,macaca_mulatta,tgz-only,1,1
vertebrates,99,macaca_nemestrina,tgz-only,1,1
vertebrates,99,manacus_vitellinus,tgz-only,1,1
vertebrates,99,mandrillus_leucophaeus,tgz-only,1,1
vertebrates,99,marmota_marmota_marmota,tgz-only,1,1
vertebrates,99,mastacembelus_armatus,tgz-only,1,1
vertebrates,99,maylandia_zebra,tgz-only,1,1
vertebrates,99,meleagris_gallopavo,tgz-only,1,1
vertebrates,99,melopsittacus_undulatus,tgz-only,1,1
vertebrates,99,meriones_unguiculatus,tgz-only,1,1
vertebrates,99,mesocricetus_auratus,tgz-only,1,1
vertebrates,99,microcebus_murinus,tgz-only,1,1
vertebrates,99,microtus_ochrogaster,tgz-only,1,1
vertebrates,99,mola_mola,tgz-only,1,1
vertebrates,99,monodelphis_domestica,tgz-only,1,1
vertebrates,99,monopterus_albus,tgz-only,1,1
vertebrates,99,moschus_moschiferus,tgz-only,1,1
vertebrates,99,mus_caroli,tgz-only,1,1
vertebrates,99,mus_musculus,tgz-only,1,1
vertebrates,99,mus_musculus_129s1svimj,tgz-only,1,1
vertebrates,99,mus_musculus_aj,tgz-only,1,1
vertebrates,99,mus_musculus_akrj,tgz-only,1,1
vertebrates,99,mus_musculus_balbcj,tgz-only,1,1
vertebrates,99,mus_musculus_c3hhej,tgz-only,1,1
vertebrates,99,mus_musculus_c57bl6nj,tgz-only,1,1
vertebrates,99,mus_musculus_casteij,tgz-only,1,1
vertebrates,99,mus_musculus_cbaj,tgz-only,1,1
vertebrates,99,mus_musculus_dba2j,tgz-only,1,1
vertebrates,99,mus_musculus_fvbnj,tgz-only,1,1
vertebrates,99,mus_musculus_lpj,tgz-only,1,1
vertebrates,99,mus_musculus_nodshiltj,tgz-only,1,1
vertebrates,99,mus_musculus_nzohlltj,tgz-only,1,1
vertebrates,99,mus_musculus_pwkphj,tgz-only,1,1
vertebrates,99,mus_musculus_wsbeij,tgz-only,1,1
vertebrates,99,mus_pahari,tgz-only,1,1
vertebrates,99,mus_spicilegus,tgz-only,1,1
vertebrates,99,mus_spretus,tgz-only,1,1
vertebrates,99,mustela_putorius_furo,tgz-only,1,1
vertebrates,99,myotis_lucifugus,tgz-only,1,1
vertebrates,99,myripristis_murdjan,tgz-only,1,1
vertebrates,99,nannospalax_galili,tgz-only,1,1
vertebrates,99,neogobius_melanostomus,tgz-only,1,1
vertebrates,99,neolamprologus_brichardi,tgz-only,1,1
vertebrates,99,neovison_vison,tgz-only,1,1
vertebrates,99,nomascus_leucogenys,tgz-only,1,1
vertebrates,99,notamacropus_eugenii,tgz-only,1,1
vertebrates,99,notechis_scutatus,tgz-only,1,1
vertebrates,99,nothoprocta_perdicaria,tgz-only,1,1
vertebrates,99,numida_meleagris,tgz-only,1,1
vertebrates,99,ochotona_princeps,tgz-only,1,1
vertebrates,99,octodon_degus,tgz-only,1,1
vertebrates,99,oreochromis_aureus,tgz-only,1,1
vertebrates,99,oreochromis_niloticus,tgz-only,1,1
vertebrates,99,ornithorhynchus_anatinus,tgz-only,1,1
vertebrates,99,oryctolagus_cuniculus,tgz-only,1,1
vertebrates,99,oryzias_latipes,tgz-only,1,1
vertebrates,99,oryzias_latipes_hni,tgz-only,1,1
vertebrates,99,oryzias_latipes_hsok,tgz-only,1,1
vertebrates,99,oryzias_melastigma,tgz-only,1,1
vertebrates,99,otolemur_garnettii,tgz-only,1,1
vertebrates,99,ovis_aries,tgz-only,1,1
vertebrates,99,pan_paniscus,tgz-only,1,1
vertebrates,99,pan_troglodytes,tgz-only,1,1
vertebrates,99,panthera_pardus,tgz-only,1,1
vertebrates,99,panthera_tigris_altaica,tgz-only,1,1
vertebrates,99,papio_anubis,tgz-only,1,1
vertebrates,99,parambassis_ranga,tgz-only,1,1
vertebrates,99,paramormyrops_kingsleyae,tgz-only,1,1
vertebrates,99,parus_major,tgz-only,1,1
vertebrates,99,pavo_cristatus,tgz-only,1,1
vertebrates,99,pelodiscus_sinensis,tgz-only,1,1
vertebrates,99,periophthalmus_magnuspinnatus,tgz-only,1,1
vertebrates,99,peromyscus_maniculatus_bairdii,tgz-only,1,1
vertebrates,99,petromyzon_marinus,tgz-only,1,1
vertebrates,99,phascolarctos_cinereus,tgz-only,1,1
vertebrates,99,phasianus_colchicus,tgz-only,1,1
vertebrates,99,physeter_catodon,tgz-only,1,1
vertebrates,99,piliocolobus_tephrosceles,tgz-only,1,1
vertebrates,99,podarcis_muralis,tgz-only,1,1
vertebrates,99,poecilia_formosa,tgz-only,1,1
vertebrates,99,poecilia_latipinna,tgz-only,1,1
vertebrates,99,poecilia_mexicana,tgz-only,1,1
vertebrates,99,poecilia_reticulata,tgz-only,1,1
vertebrates,99,pogona_vitticeps,tgz-only,1,1
vertebrates,99,pongo_abelii,tgz-only,1,1
vertebrates,99,procavia_capensis,tgz-only,1,1
vertebrates,99,prolemur_simus,tgz-only,1,1
vertebrates,99,propithecus_coquereli,tgz-only,1,1
vertebrates,99,pseudonaja_textilis,tgz-only,1,1
vertebrates,99,pteropus_vampyrus,tgz-only,1,1
vertebrates,99,pundamilia_nyererei,tgz-only,1,1
vertebrates,99,pygocentrus_nattereri,tgz-only,1,1
vertebrates,99,rattus_norvegicus,tgz-only,1,1
vertebrates,99,rhinolophus_ferrumequinum,tgz-only,1,1
vertebrates,99,rhinopithecus_bieti,tgz-only,1,1
vertebrates,99,rhinopithecus_roxellana,tgz-only,1,1
vertebrates,99,saccharomyces_cerevisiae,tgz-only,1,1
vertebrates,99,saimiri_boliviensis_boliviensis,tgz-only,1,1
vertebrates,99,salarias_fasciatus,tgz-only,1,1
vertebrates,99,salmo_salar,tgz-only,1,1
vertebrates,99,salmo_trutta,tgz-only,1,1
vertebrates,99,salvator_merianae,tgz-only,1,1
vertebrates,99,sarcophilus_harrisii,tgz-only,1,1
vertebrates,99,scleropages_formosus,tgz-only,1,1
vertebrates,99,scophthalmus_maximus,tgz-only,1,1
vertebrates,99,serinus_canaria,tgz-only,1,1
vertebrates,99,seriola_dumerili,tgz-only,1,1
vertebrates,99,seriola_lalandi_dorsalis,tgz-only,1,1
vertebrates,99,sinocyclocheilus_anshuiensis,tgz-only,1,1
vertebrates,99,sinocyclocheilus_grahami,tgz-only,1,1
vertebrates,99,sinocyclocheilus_rhinocerous,tgz-only,1,1
vertebrates,99,sorex_araneus,tgz-only,1,1
vertebrates,99,sparus_aurata,tgz-only,1,1
vertebrates,99,spermophilus_dauricus,tgz-only,1,1
vertebrates,99,sphaeramia_orbicularis,tgz-only,1,1
vertebrates,99,sphenodon_punctatus,tgz-only,1,1
vertebrates,99,stegastes_partitus,tgz-only,1,1
vertebrates,99,strigops_habroptila,tgz-only,1,1
vertebrates,99,struthio_camelus_australis,tgz-only,1,1
vertebrates,99,suricata_suricatta,tgz-only,1,1
vertebrates,99,sus_scrofa,tgz-only,1,1
vertebrates,99,sus_scrofa_bamei,tgz-only,1,1
vertebrates,99,sus_scrofa_berkshire,tgz-only,1,1
vertebrates,99,sus_scrofa_hampshire,tgz-only,1,1
vertebrates,99,sus_scrofa_jinhua,tgz-only,1,1
vertebrates,99,sus_scrofa_landrace,tgz-only,1,1
vertebrates,99,sus_scrofa_largewhite,tgz-only,1,1
vertebrates,99,sus_scrofa_meishan,tgz-only,1,1
vertebrates,99,sus_scrofa_pietrain,tgz-only,1,1
vertebrates,99,sus_scrofa_rongchang,tgz-only,1,1
vertebrates,99,sus_scrofa_tibetan,tgz-only,1,1
vertebrates,99,sus_scrofa_usmarc,tgz-only,1,1
vertebrates,99,sus_scrofa_wuzhishan,tgz-only,1,1
vertebrates,99,taeniopygia_guttata,tgz-only,1,1
vertebrates,99,takifugu_rubripes,tgz-only,1,1
vertebrates,99,terrapene_carolina_triunguis,tgz-only,1,1
vertebrates,99,tetraodon_nigroviridis,tgz-only,1,1
vertebrates,99,theropithecus_gelada,tgz-only,1,1
vertebrates,99,tupaia_belangeri,tgz-only,1,1
vertebrates,99,tursiops_truncatus,tgz-only,1,1
vertebrates,99,urocitellus_parryii,tgz-only,1,1
vertebrates,99,ursus_americanus,tgz-only,1,1
vertebrates,99,ursus_maritimus,tgz-only,1,1
vertebrates,99,varanus_komodoensis,tgz-only,1,1
vertebrates,99,vicugna_pacos,tgz-only,1,1
vertebrates,99,vombatus_ursinus,tgz-only,1,1
vertebrates,99,vulpes_vulpes,tgz-only,1,1
vertebrates,99,xenopus_tropicalis,tgz-only,1,1
vertebrates,99,xiphophorus_couchianus,tgz-only,1,1
vertebrates,99,xiphophorus_maculatus,tgz-only,1,1
vertebrates,99,zonotrichia_albicollis,tgz-only,1,1
vertebrates,102,acanthochromis_polyacanthus,tgz-only,1,1
vertebrates,102,accipiter_nisus,tgz-only,1,1
vertebrates,102,ailuropoda_melanoleuca,tgz-only,1,1
vertebrates,102,amazona_collaria,tgz-only,1,1
vertebrates,102,amphilophus_citrinellus,tgz-only,1,1
vertebrates,102,amphiprion_ocellaris,tgz-only,1,1
vertebrates,102,amphiprion_percula,tgz-only,1,1
vertebrates,102,anabas_testudineus,tgz-only,1,1
vertebrates,102,anas_platyrhynchos,tgz-only,1,1
vertebrates,102,anas_platyrhynchos_platyrhynchos,tgz-only,1,1
vertebrates,102,anas_zonorhyncha,tgz-only,1,1
vertebrates,102,anolis_carolinensis,tgz-only,1,1
vertebrates,102,anser_brachyrhynchus,tgz-only,1,1
vertebrates,102,anser_cygnoides,tgz-only,1,1
vertebrates,102,aotus_nancymaae,tgz-only,1,1
vertebrates,102,apteryx_haastii,tgz-only,1,1
vertebrates,102,apteryx_owenii,tgz-only,1,1
vertebrates,102,apteryx_rowi,tgz-only,1,1
vertebrates,102,aquila_chrysaetos_chrysaetos,tgz-only,1,1
vertebrates,102,astatotilapia_calliptera,tgz-only,1,1
vertebrates,102,astyanax_mexicanus,tgz-only,1,1
vertebrates,102,astyanax_mexicanus_pachon,tgz-only,1,1
vertebrates,102,athene_cunicularia,tgz-only,1,1
vertebrates,102,balaenoptera_musculus,tgz-only,1,1
vertebrates,102,betta_splendens,tgz-only,1,1
vertebrates,102,bison_bison_bison,tgz-only,1,1
vertebrates,102,bos_grunniens,tgz-only,1,1
vertebrates,102,bos_indicus_hybrid,tgz-only,1,1
vertebrates,102,bos_mutus,tgz-only,1,1
vertebrates,102,bos_taurus,tgz-only,1,1
vertebrates,102,bos_taurus_hybrid,tgz-only,1,1
vertebrates,102,bubo_bubo,tgz-only,1,1
vertebrates,102,buteo_japonicus,tgz-only,1,1
vertebrates,102,caenorhabditis_elegans,dir,0,1
vertebrates,102,cairina_moschata_domestica,tgz-only,1,1
vertebrates,102,calidris_pugnax,tgz-only,1,1
vertebrates,102,calidris_pygmaea,tgz-only,1,1
vertebrates,102,callithrix_jacchus,tgz-only,1,1
vertebrates,102,callorhinchus_milii,tgz-only,1,1
vertebrates,102,camarhynchus_parvulus,tgz-only,1,1
vertebrates,102,camelus_dromedarius,tgz-only,1,1
vertebrates,102,canis_lupus_dingo,tgz-only,1,1
vertebrates,102,canis_lupus_familiaris,tgz-only,1,1
vertebrates,102,canis_lupus_familiarisbasenji,tgz-only,1,1
vertebrates,102,canis_lupus_familiarisgreatdane,tgz-only,1,1
vertebrates,102,capra_hircus,tgz-only,1,1
vertebrates,102,capra_hircus_blackbengal,tgz-only,1,1
vertebrates,102,carassius_auratus,tgz-only,1,1
vertebrates,102,carlito_syrichta,tgz-only,1,1
vertebrates,102,castor_canadensis,tgz-only,1,1
vertebrates,102,catagonus_wagneri,tgz-only,1,1
vertebrates,102,catharus_ustulatus,tgz-only,1,1
vertebrates,102,cavia_aperea,tgz-only,1,1
vertebrates,102,cavia_porcellus,tgz-only,1,1
vertebrates,102,cebus_capucinus,tgz-only,1,1
vertebrates,102,cercocebus_atys,tgz-only,1,1
vertebrates,102,cervus_hanglu_yarkandensis,tgz-only,1,1
vertebrates,102,chelonoidis_abingdonii,tgz-only,1,1
vertebrates,102,chelydra_serpentina,tgz-only,1,1
vertebrates,102,chinchilla_lanigera,tgz-only,1,1
vertebrates,102,chlorocebus_sabaeus,tgz-only,1,1
vertebrates,102,choloepus_hoffmanni,tgz-only,1,1
vertebrates,102,chrysemys_picta_bellii,tgz-only,1,1
vertebrates,102,chrysolophus_pictus,tgz-only,1,1
vertebrates,102,ciona_intestinalis,tgz-only,1,1
vertebrates,102,ciona_savignyi,tgz-only,1,1
vertebrates,102,clupea_harengus,tgz-only,1,1
vertebrates,102,colobus_angolensis_palliatus,tgz-only,1,1
vertebrates,102,corvus_moneduloides,tgz-only,1,1
vertebrates,102,cottoperca_gobio,tgz-only,1,1
vertebrates,102,coturnix_japonica,tgz-only,1,1
vertebrates,102,cricetulus_griseus_chok1gshd,tgz-only,1,1
vertebrates,102,cricetulus_griseus_crigri,tgz-only,1,1
vertebrates,102,cricetulus_griseus_picr,tgz-only,1,1
vertebrates,102,crocodylus_porosus,tgz-only,1,1
vertebrates,102,cyanistes_caeruleus,tgz-only,1,1
vertebrates,102,cyclopterus_lumpus,tgz-only,1,1
vertebrates,102,cynoglossus_semilaevis,tgz-only,1,1
vertebrates,102,cyprinodon_variegatus,tgz-only,1,1
vertebrates,102,cyprinus_carpio,tgz-only,1,1
vertebrates,102,cyprinus_carpio_germanmirror,tgz-only,1,1
vertebrates,102,cyprinus_carpio_hebaored,tgz-only,1,1
vertebrates,102,cyprinus_carpio_huanghe,tgz-only,1,1
vertebrates,102,danio_rerio,tgz-only,1,1
vertebrates,102,dasypus_novemcinctus,tgz-only,1,1
vertebrates,102,delphinapterus_leucas,tgz-only,1,1
vertebrates,102,denticeps_clupeoides,tgz-only,1,1
vertebrates,102,dicentrarchus_labrax,tgz-only,1,1
vertebrates,102,dipodomys_ordii,tgz-only,1,1
vertebrates,102,dromaius_novaehollandiae,tgz-only,1,1
vertebrates,102,drosophila_melanogaster,dir,0,1
vertebrates,102,echeneis_naucrates,tgz-only,1,1
vertebrates,102,echinops_telfairi,tgz-only,1,1
vertebrates,102,electrophorus_electricus,tgz-only,1,1
vertebrates,102,eptatretus_burgeri,tgz-only,1,1
vertebrates,102,equus_asinus_asinus,tgz-only,1,1
vertebrates,102,equus_caballus,tgz-only,1,1
vertebrates,102,erinaceus_europaeus,tgz-only,1,1
vertebrates,102,erpetoichthys_calabaricus,tgz-only,1,1
vertebrates,102,erythrura_gouldiae,tgz-only,1,1
vertebrates,102,esox_lucius,tgz-only,1,1
vertebrates,102,falco_tinnunculus,tgz-only,1,1
vertebrates,102,felis_catus,tgz-only,1,1
vertebrates,102,ficedula_albicollis,tgz-only,1,1
vertebrates,102,fukomys_damarensis,tgz-only,1,1
vertebrates,102,fundulus_heteroclitus,tgz-only,1,1
vertebrates,102,gadus_morhua,tgz-only,1,1
vertebrates,102,gallus_gallus,tgz-only,1,1
vertebrates,102,gambusia_affinis,tgz-only,1,1
vertebrates,102,gasterosteus_aculeatus,tgz-only,1,1
vertebrates,102,geospiza_fortis,tgz-only,1,1
vertebrates,102,gopherus_agassizii,tgz-only,1,1
vertebrates,102,gopherus_evgoodei,tgz-only,1,1
vertebrates,102,gorilla_gorilla,tgz-only,1,1
vertebrates,102,gouania_willdenowi,tgz-only,1,1
vertebrates,102,haplochromis_burtoni,tgz-only,1,1
vertebrates,102,heterocephalus_glaber_female,tgz-only,1,1
vertebrates,102,heterocephalus_glaber_male,tgz-only,1,1
vertebrates,102,hippocampus_comes,tgz-only,1,1
vertebrates,102,homo_sapiens,tgz-only,1,1
vertebrates,102,hucho_hucho,tgz-only,1,1
vertebrates,102,ictalurus_punctatus,tgz-only,1,1
vertebrates,102,ictidomys_tridecemlineatus,tgz-only,1,1
vertebrates,102,jaculus_jaculus,tgz-only,1,1
vertebrates,102,junco_hyemalis,tgz-only,1,1
vertebrates,102,kryptolebias_marmoratus,tgz-only,1,1
vertebrates,102,labrus_bergylta,tgz-only,1,1
vertebrates,102,larimichthys_crocea,tgz-only,1,1
vertebrates,102,lates_calcarifer,tgz-only,1,1
vertebrates,102,laticauda_laticaudata,tgz-only,1,1
vertebrates,102,latimeria_chalumnae,tgz-only,1,1
vertebrates,102,lepidothrix_coronata,tgz-only,1,1
vertebrates,102,lepisosteus_oculatus,tgz-only,1,1
vertebrates,102,leptobrachium_leishanense,tgz-only,1,1
vertebrates,102,lonchura_striata_domestica,tgz-only,1,1
vertebrates,102,loxodonta_africana,tgz-only,1,1
vertebrates,102,lynx_canadensis,tgz-only,1,1
vertebrates,102,macaca_fascicularis,tgz-only,1,1
vertebrates,102,macaca_mulatta,tgz-only,1,1
vertebrates,102,macaca_nemestrina,tgz-only,1,1
vertebrates,102,malurus_cyaneus_samueli,tgz-only,1,1
vertebrates,102,manacus_vitellinus,tgz-only,1,1
vertebrates,102,mandrillus_leucophaeus,tgz-only,1,1
vertebrates,102,marmota_marmota_marmota,tgz-only,1,1
vertebrates,102,mastacembelus_armatus,tgz-only,1,1
vertebrates,102,maylandia_zebra,tgz-only,1,1
vertebrates,102,meleagris_gallopavo,tgz-only,1,1
vertebrates,102,melopsittacus_undulatus,tgz-only,1,1
vertebrates,102,meriones_unguiculatus,tgz-only,1,1
vertebrates,102,mesocricetus_auratus,tgz-only,1,1
vertebrates,102,microcebus_murinus,tgz-only,1,1
vertebrates,102,microtus_ochrogaster,tgz-only,1,1
vertebrates,102,mola_mola,tgz-only,1,1
vertebrates,102,monodelphis_domestica,tgz-only,1,1
vertebrates,102,monodon_monoceros,tgz-only,1,1
vertebrates,102,monopterus_albus,tgz-only,1,1
vertebrates,102,moschus_moschiferus,tgz-only,1,1
vertebrates,102,mus_caroli,tgz-only,1,1
vertebrates,102,mus_musculus,tgz-only,1,1
vertebrates,102,mus_musculus_129s1svimj,tgz-only,1,1
vertebrates,102,mus_musculus_aj,tgz-only,1,1
vertebrates,102,mus_musculus_akrj,tgz-only,1,1
vertebrates,102,mus_musculus_balbcj,tgz-only,1,1
vertebrates,102,mus_musculus_c3hhej,tgz-only,1,1
vertebrates,102,mus_musculus_c57bl6nj,tgz-only,1,1
vertebrates,102,mus_musculus_casteij,tgz-only,1,1
vertebrates,102,mus_musculus_cbaj,tgz-only,1,1
vertebrates,102,mus_musculus_dba2j,tgz-only,1,1
vertebrates,102,mus_musculus_fvbnj,tgz-only,1,1
vertebrates,102,mus_musculus_lpj,tgz-only,1,1
vertebrates,102,mus_musculus_nodshiltj,tgz-only,1,1
vertebrates,102,mus_musculus_nzohlltj,tgz-only,1,1
vertebrates,102,mus_musculus_pwkphj,tgz-only,1,1
vertebrates,102,mus_musculus_wsbeij,tgz-only,1,1
vertebrates,102,mus_pahari,tgz-only,1,1
vertebrates,102,mus_spicilegus,tgz-only,1,1
vertebrates,102,mus_spretus,tgz-only,1,1
vertebrates,102,mustela_putorius_furo,tgz-only,1,1
vertebrates,102,myotis_lucifugus,tgz-only,1,1
vertebrates,102,myripristis_murdjan,tgz-only,1,1
vertebrates,102,naja_naja,tgz-only,1,1
vertebrates,102,nannospalax_galili,tgz-only,1,1
vertebrates,102,neogobius_melanostomus,tgz-only,1,1
vertebrates,102,neolamprologus_brichardi,tgz-only,1,1
vertebrates,102,neovison_vison,tgz-only,1,1
vertebrates,102,nomascus_leucogenys,tgz-only,1,1
vertebrates,102,notamacropus_eugenii,tgz-only,1,1
vertebrates,102,notechis_scutatus,tgz-only,1,1
vertebrates,102,nothobranchius_furzeri,tgz-only,1,1
vertebrates,102,nothoprocta_perdicaria,tgz-only,1,1
vertebrates,102,numida_meleagris,tgz-only,1,1
vertebrates,102,ochotona_princeps,tgz-only,1,1
vertebrates,102,octodon_degus,tgz-only,1,1
vertebrates,102,oncorhynchus_kisutch,tgz-only,1,1
vertebrates,102,oncorhynchus_mykiss,tgz-only,1,1
vertebrates,102,oncorhynchus_tshawytscha,tgz-only,1,1
vertebrates,102,oreochromis_aureus,tgz-only,1,1
vertebrates,102,oreochromis_niloticus,tgz-only,1,1
vertebrates,102,ornithorhynchus_anatinus,tgz-only,1,1
vertebrates,102,oryctolagus_cuniculus,tgz-only,1,1
vertebrates,102,oryzias_javanicus,tgz-only,1,1
vertebrates,102,oryzias_latipes,tgz-only,1,1
vertebrates,102,oryzias_latipes_hni,tgz-only,1,1
vertebrates,102,oryzias_latipes_hsok,tgz-only,1,1
vertebrates,102,oryzias_melastigma,tgz-only,1,1
vertebrates,102,oryzias_sinensis,tgz-only,1,1
vertebrates,102,otolemur_garnettii,tgz-only,1,1
vertebrates,102,otus_sunia,tgz-only,1,1
vertebrates,102,ovis_aries,tgz-only,1,1
vertebrates,102,ovis_aries_rambouillet,tgz-only,1,1
vertebrates,102,pan_paniscus,tgz-only,1,1
vertebrates,102,pan_troglodytes,tgz-only,1,1
vertebrates,102,panthera_leo,tgz-only,1,1
vertebrates,102,panthera_pardus,tgz-only,1,1
vertebrates,102,panthera_tigris_altaica,tgz-only,1,1
vertebrates,102,papio_anubis,tgz-only,1,1
vertebrates,102,parambassis_ranga,tgz-only,1,1
vertebrates,102,paramormyrops_kingsleyae,tgz-only,1,1
vertebrates,102,parus_major,tgz-only,1,1
vertebrates,102,pavo_cristatus,tgz-only,1,1
vertebrates,102,pelodiscus_sinensis,tgz-only,1,1
vertebrates,102,pelusios_castaneus,tgz-only,1,1
vertebrates,102,periophthalmus_magnuspinnatus,tgz-only,1,1
vertebrates,102,peromyscus_maniculatus_bairdii,tgz-only,1,1
vertebrates,102,petromyzon_marinus,tgz-only,1,1
vertebrates,102,phascolarctos_cinereus,tgz-only,1,1
vertebrates,102,phasianus_colchicus,tgz-only,1,1
vertebrates,102,phocoena_sinus,tgz-only,1,1
vertebrates,102,physeter_catodon,tgz-only,1,1
vertebrates,102,piliocolobus_tephrosceles,tgz-only,1,1
vertebrates,102,podarcis_muralis,tgz-only,1,1
vertebrates,102,poecilia_formosa,tgz-only,1,1
vertebrates,102,poecilia_latipinna,tgz-only,1,1
vertebrates,102,poecilia_mexicana,tgz-only,1,1
vertebrates,102,poecilia_reticulata,tgz-only,1,1
vertebrates,102,pogona_vitticeps,tgz-only,1,1
vertebrates,102,pongo_abelii,tgz-only,1,1
vertebrates,102,procavia_capensis,tgz-only,1,1
vertebrates,102,prolemur_simus,tgz-only,1,1
vertebrates,102,propithecus_coquereli,tgz-only,1,1
vertebrates,102,pseudonaja_textilis,tgz-only,1,1
vertebrates,102,pteropus_vampyrus,tgz-only,1,1
vertebrates,102,pundamilia_nyererei,tgz-only,1,1
vertebrates,102,pygocentrus_nattereri,tgz-only,1,1
vertebrates,102,rattus_norvegicus,tgz-only,1,1
vertebrates,102,rhinolophus_ferrumequinum,tgz-only,1,1
vertebrates,102,rhinopithecus_bieti,tgz-only,1,1
vertebrates,102,rhinopithecus_roxellana,tgz-only,1,1
vertebrates,102,saccharomyces_cerevisiae,dir,0,1
vertebrates,102,saimiri_boliviensis_boliviensis,tgz-only,1,1
vertebrates,102,salarias_fasciatus,tgz-only,1,1
vertebrates,102,salmo_salar,tgz-only,1,1
vertebrates,102,salmo_trutta,tgz-only,1,1
vertebrates,102,salvator_merianae,tgz-only,1,1
vertebrates,102,sander_lucioperca,tgz-only,1,1
vertebrates,102,sarcophilus_harrisii,tgz-only,1,1
vertebrates,102,sciurus_vulgaris,tgz-only,1,1
vertebrates,102,scleropages_formosus,tgz-only,1,1
vertebrates,102,scophthalmus_maximus,tgz-only,1,1
vertebrates,102,serinus_canaria,tgz-only,1,1
vertebrates,102,seriola_dumerili,tgz-only,1,1
vertebrates,102,seriola_lalandi_dorsalis,tgz-only,1,1
vertebrates,102,sinocyclocheilus_anshuiensis,tgz-only,1,1
vertebrates,102,sinocyclocheilus_grahami,tgz-only,1,1
vertebrates,102,sinocyclocheilus_rhinocerous,tgz-only,1,1
vertebrates,102,sorex_araneus,tgz-only,1,1
vertebrates,102,sparus_aurata,tgz-only,1,1
vertebrates,102,spermophilus_dauricus,tgz-only,1,1
vertebrates,102,sphaeramia_orbicularis,tgz-only,1,1
vertebrates,102,sphenodon_punctatus,tgz-only,1,1
vertebrates,102,stachyris_ruficeps,tgz-only,1,1
vertebrates,102,stegastes_partitus,tgz-only,1,1
vertebrates,102,strigops_habroptila,tgz-only,1,1
vertebrates,102,strix_occidentalis_caurina,tgz-only,1,1
vertebrates,102,struthio_camelus_australis,tgz-only,1,1
vertebrates,102,suricata_suricatta,tgz-only,1,1
vertebrates,102,sus_scrofa,tgz-only,1,1
vertebrates,102,sus_scrofa_bamei,tgz-only,1,1
vertebrates,102,sus_scrofa_berkshire,tgz-only,1,1
vertebrates,102,sus_scrofa_hampshire,tgz-only,1,1
vertebrates,102,sus_scrofa_jinhua,tgz-only,1,1
vertebrates,102,sus_scrofa_landrace,tgz-only,1,1
vertebrates,102,sus_scrofa_largewhite,tgz-only,1,1
vertebrates,102,sus_scrofa_meishan,tgz-only,1,1
vertebrates,102,sus_scrofa_pietrain,tgz-only,1,1
vertebrates,102,sus_scrofa_rongchang,tgz-only,1,1
vertebrates,102,sus_scrofa_tibetan,tgz-only,1,1
vertebrates,102,sus_scrofa_usmarc,tgz-only,1,1
vertebrates,102,sus_scrofa_wuzhishan,tgz-only,1,1
vertebrates,102,taeniopygia_guttata,tgz-only,1,1
vertebrates,102,takifugu_rubripes,tgz-only,1,1
vertebrates,102,terrapene_carolina_triunguis,tgz-only,1,1
vertebrates,102,tetraodon_nigroviridis,tgz-only,1,1
vertebrates,102,theropithecus_gelada,tgz-only,1,1
vertebrates,102,tupaia_belangeri,tgz-only,1,1
vertebrates,102,tursiops_truncatus,tgz-only,1,1
vertebrates,102,urocitellus_parryii,tgz-only,1,1
vertebrates,102,ursus_americanus,tgz-only,1,1
vertebrates,102,ursus_maritimus,tgz-only,1,1
